ID            : 5944
TypeExp       : DISNEU
TypeTheo      : SIG
TypeCurrent   : CCWM
A1            : 56
A2            : 0
Z1            : 26
Z2            : 0
KinVar        : [X, Q2, Y ]

X	Q2	Y	data	theory	totError	totErrorUncor	chi2Naive	chi2Corr
0.045	8.168	0.450	1.26900	1.19158	0.10700	0.10700	0.52350	0.52350
0.045	9.983	0.550	1.36100	1.05571	0.11640	0.11640	6.87883	6.87883
0.045	11.798	0.650	1.09900	0.93701	0.09743	0.09743	2.76448	2.76448
0.045	13.613	0.750	0.95360	0.83971	0.09697	0.09697	1.37947	1.37947
0.045	15.428	0.850	0.92080	0.76656	0.11970	0.11970	1.66028	1.66028
0.045	16.971	0.935	0.76110	0.72480	0.22800	0.22800	0.02535	0.02535
0.080	4.840	0.150	1.74400	1.64541	0.11140	0.11140	0.78326	0.78326
0.080	8.067	0.250	1.45400	1.46259	0.10920	0.10920	0.00619	0.00619
0.080	11.294	0.350	1.32300	1.26920	0.10060	0.10060	0.28603	0.28603
0.080	14.520	0.450	1.16700	1.08936	0.09975	0.09975	0.60575	0.60575
0.080	17.747	0.550	1.01900	0.93137	0.08976	0.08976	0.95318	0.95318
0.080	20.974	0.650	0.91540	0.79921	0.09136	0.09136	1.61751	1.61751
0.080	24.200	0.750	0.72680	0.69514	0.07401	0.07401	0.18297	0.18297
0.080	27.427	0.850	0.76570	0.62042	0.09046	0.09046	2.57927	2.57927
0.125	7.563	0.150	1.53200	1.56676	0.10720	0.10720	0.10515	0.10515
0.125	12.604	0.250	1.28800	1.32981	0.08484	0.08484	0.24284	0.24284
0.125	17.646	0.350	1.25200	1.10874	0.09866	0.09866	2.10838	2.10838
0.125	22.688	0.450	0.90930	0.91410	0.07866	0.07866	0.00372	0.00372
0.125	27.730	0.550	0.74730	0.74898	0.06708	0.06708	0.00062	0.00062
0.125	32.771	0.650	0.68250	0.61445	0.08657	0.08657	0.61792	0.61792
0.125	37.813	0.750	0.44230	0.51096	0.05438	0.05438	1.59402	1.59402
0.125	42.855	0.850	0.40940	0.43865	0.08082	0.08082	0.13096	0.13096
0.175	5.294	0.075	1.61000	1.60395	0.17190	0.17190	0.00124	0.00124
0.175	10.588	0.150	1.36900	1.39983	0.11490	0.11490	0.07198	0.07198
0.175	17.646	0.250	1.20000	1.14441	0.08565	0.08565	0.42126	0.42126
0.175	24.705	0.350	0.91910	0.92165	0.07512	0.07512	0.00115	0.00115
0.175	31.763	0.450	0.69260	0.73191	0.06825	0.06825	0.33178	0.33178
0.175	38.821	0.550	0.67210	0.57435	0.08209	0.08209	1.41797	1.41797
0.175	45.880	0.650	0.32810	0.44813	0.04852	0.04852	6.11984	6.11984
0.175	52.938	0.750	0.39850	0.35254	0.05336	0.05336	0.74171	0.74171
0.175	59.997	0.850	0.27610	0.28698	0.05939	0.05939	0.03354	0.03354
0.225	6.806	0.075	1.59100	1.42537	0.17680	0.17680	0.87767	0.87767
0.225	13.613	0.150	1.08400	1.20594	0.09383	0.09383	1.68882	1.68882
0.225	22.688	0.250	0.90130	0.95771	0.07972	0.07972	0.50072	0.50072
0.225	31.763	0.350	0.63960	0.75025	0.08141	0.08141	1.84743	1.84743
0.225	40.838	0.450	0.51650	0.57732	0.05926	0.05926	1.05323	1.05323
0.225	49.913	0.550	0.46890	0.43586	0.06702	0.06702	0.24297	0.24297
0.225	58.988	0.650	0.32710	0.32391	0.05578	0.05578	0.00328	0.00328
0.225	68.064	0.750	0.24620	0.24007	0.05438	0.05438	0.01270	0.01270
0.225	77.139	0.850	0.18400	0.18334	0.07392	0.07392	0.00008	0.00008
0.275	8.319	0.075	1.09700	1.22439	0.12540	0.12540	1.03200	1.03200
0.275	16.638	0.150	0.93760	1.00956	0.07645	0.07645	0.88590	0.88590
0.275	27.730	0.250	0.66210	0.78322	0.08294	0.08294	2.13274	2.13274
0.275	38.821	0.350	0.56860	0.59980	0.06138	0.06138	0.25844	0.25844
0.275	49.913	0.450	0.32180	0.44959	0.04218	0.04218	9.17905	9.17905
0.275	61.005	0.550	0.34160	0.32818	0.05080	0.05080	0.06981	0.06981
0.275	72.097	0.650	0.23400	0.23301	0.04835	0.04835	0.00042	0.00042
0.275	83.189	0.750	0.19040	0.16241	0.05136	0.05136	0.29702	0.29702
0.350	10.588	0.075	0.93760	0.92160	0.09285	0.09285	0.02971	0.02971
0.350	21.175	0.150	0.66440	0.73518	0.05285	0.05285	1.79360	1.79360
0.350	35.292	0.250	0.56330	0.55437	0.04407	0.04407	0.04108	0.04108
0.350	49.409	0.350	0.38410	0.41329	0.04051	0.04051	0.51931	0.51931
0.350	63.526	0.450	0.29980	0.30028	0.03495	0.03495	0.00019	0.00019
0.350	77.643	0.550	0.22480	0.21033	0.02891	0.02891	0.25052	0.25052
0.350	91.760	0.650	0.15450	0.14069	0.03189	0.03189	0.18756	0.18756
0.350	105.877	0.750	0.05436	0.08961	0.01771	0.01771	3.96266	3.96266
0.350	119.994	0.850	0.02558	0.05588	0.02707	0.02707	1.25305	1.25305
0.450	13.613	0.075	0.56220	0.56748	0.06897	0.06897	0.00586	0.00586
0.450	27.225	0.150	0.48200	0.43519	0.04700	0.04700	0.99212	0.99212
0.450	45.376	0.250	0.28250	0.31800	0.03491	0.03491	1.03413	1.03413
0.450	63.526	0.350	0.19700	0.23076	0.02587	0.02587	1.70337	1.70337
0.450	81.676	0.450	0.15240	0.16272	0.03012	0.03012	0.11729	0.11729
0.450	99.827	0.550	0.09432	0.10954	0.02301	0.02301	0.43759	0.43759
0.450	117.977	0.650	0.07157	0.06897	0.02009	0.02009	0.01669	0.01669
0.450	136.127	0.750	0.02427	0.03962	0.01617	0.01617	0.90083	0.90083
0.550	16.638	0.075	0.24970	0.30410	0.04065	0.04065	1.79121	1.79121
0.550	33.276	0.150	0.18420	0.22384	0.02458	0.02458	2.60127	2.60127
0.550	55.459	0.250	0.15820	0.15894	0.02401	0.02401	0.00095	0.00095
0.550	77.643	0.350	0.12420	0.11289	0.02558	0.02558	0.19557	0.19557
0.550	99.827	0.450	0.07389	0.07792	0.02298	0.02298	0.03071	0.03071
0.550	122.010	0.550	0.05569	0.05109	0.01694	0.01694	0.07382	0.07382
0.550	144.194	0.650	0.02725	0.03091	0.01368	0.01368	0.07150	0.07150
0.550	166.378	0.750	0.02005	0.01648	0.01648	0.01648	0.04681	0.04681
0.650	39.326	0.150	0.06367	0.09553	0.01352	0.01352	5.55263	5.55263
0.650	65.543	0.250	0.06145	0.06576	0.01279	0.01279	0.11341	0.11341
0.650	91.760	0.350	0.03659	0.04577	0.01526	0.01526	0.36181	0.36181
0.650	117.977	0.450	0.03883	0.03105	0.01839	0.01839	0.17913	0.17913
0.650	144.194	0.550	0.07613	0.01998	0.05118	0.05118	1.20369	1.20369
0.650	170.411	0.650	0.00932	0.01178	0.01055	0.01055	0.05424	0.05424
0.015	4.496	0.650	1.42200	0.95262	0.13530	0.13530	12.03516	12.03516
0.015	5.188	0.750	1.08400	0.86775	0.11660	0.11660	3.43959	3.43959
0.015	5.880	0.850	1.18700	0.79638	0.12280	0.12280	10.11863	10.11863
0.015	6.468	0.935	1.17800	0.74870	0.30280	0.30280	2.01011	2.01011
0.045	5.171	0.250	1.68900	1.50744	0.14330	0.14330	1.60520	1.60520
0.045	7.239	0.350	1.69100	1.36183	0.16270	0.16270	4.09334	4.09334
0.045	9.307	0.450	1.26400	1.21295	0.12570	0.12570	0.16492	0.16492
0.045	11.376	0.550	1.31200	1.07477	0.12950	0.12950	3.35596	3.35596
0.045	13.444	0.650	1.18600	0.95435	0.14040	0.14040	2.72233	2.72233
0.045	15.512	0.750	0.85070	0.85588	0.09772	0.09772	0.00282	0.00282
0.045	17.580	0.850	0.86420	0.78204	0.12120	0.12120	0.45949	0.45949
0.045	19.339	0.935	0.72690	0.74002	0.23730	0.23730	0.00306	0.00306
0.080	5.515	0.150	1.62500	1.66501	0.13420	0.13420	0.08887	0.08887
0.080	9.192	0.250	1.43900	1.47714	0.11610	0.11610	0.10794	0.10794
0.080	12.869	0.350	1.48000	1.28060	0.12280	0.12280	2.63656	2.63656
0.080	16.546	0.450	1.17500	1.09859	0.13430	0.13430	0.32366	0.32366
0.080	20.223	0.550	1.09200	0.93910	0.11560	0.11560	1.74947	1.74947
0.080	23.900	0.650	0.82190	0.80600	0.09692	0.09692	0.02693	0.02693
0.080	27.577	0.750	0.58830	0.70185	0.07667	0.07667	2.19353	2.19353
0.080	31.254	0.850	0.69630	0.62614	0.11070	0.11070	0.40165	0.40165
0.080	34.380	0.935	0.94510	0.58613	0.27960	0.27960	1.64829	1.64829
0.125	4.309	0.075	2.13300	1.73696	0.20230	0.20230	3.83247	3.83247
0.125	8.618	0.150	1.35400	1.57397	0.10620	0.10620	4.29027	4.29027
0.125	14.363	0.250	1.21400	1.33378	0.09929	0.09929	1.45524	1.45524
0.125	20.108	0.350	1.17100	1.11109	0.09768	0.09768	0.37618	0.37618
0.125	25.854	0.450	1.08500	0.91563	0.10320	0.10320	2.69350	2.69350
0.125	31.599	0.550	0.57770	0.75004	0.07827	0.07827	4.84835	4.84835
0.125	37.344	0.650	0.64230	0.61530	0.07340	0.07340	0.13536	0.13536
0.125	43.089	0.750	0.60820	0.51173	0.08275	0.08275	1.35911	1.35911
0.125	48.835	0.850	0.36780	0.43942	0.06470	0.06470	1.22521	1.22521
0.125	53.718	0.935	0.47220	0.40248	0.23200	0.23200	0.09030	0.09030
0.175	6.033	0.075	1.86300	1.60643	0.22600	0.22600	1.28882	1.28882
0.175	12.065	0.150	1.34200	1.39885	0.15660	0.15660	0.13179	0.13179
0.175	20.108	0.250	1.03300	1.14211	0.11350	0.11350	0.92422	0.92422
0.175	28.152	0.350	1.13100	0.91918	0.11010	0.11010	3.70120	3.70120
0.175	36.195	0.450	0.68590	0.72961	0.07766	0.07766	0.31682	0.31682
0.175	44.238	0.550	0.44910	0.57238	0.06313	0.06313	3.81315	3.81315
0.175	52.282	0.650	0.41510	0.44653	0.06191	0.06191	0.25779	0.25779
0.175	60.325	0.750	0.39570	0.35130	0.06925	0.06925	0.41113	0.41113
0.175	68.368	0.850	0.33960	0.28601	0.08899	0.08899	0.36271	0.36271
0.175	75.205	0.935	0.08917	0.25364	0.09339	0.09339	3.10142	3.10142
0.225	7.756	0.075	1.49100	1.42112	0.18180	0.18180	0.14776	0.14776
0.225	15.512	0.150	1.10400	1.20023	0.10890	0.10890	0.78082	0.78082
0.225	25.854	0.250	0.89660	0.95232	0.10230	0.10230	0.29666	0.29666
0.225	36.195	0.350	0.83340	0.74553	0.08858	0.08858	0.98408	0.98408
0.225	46.537	0.450	0.60670	0.57345	0.07166	0.07166	0.21531	0.21531
0.225	56.878	0.550	0.45350	0.43281	0.06876	0.06876	0.09051	0.09051
0.225	67.219	0.650	0.28220	0.32159	0.06521	0.06521	0.36480	0.36480
0.225	77.561	0.750	0.19540	0.23835	0.04360	0.04360	0.97049	0.97049
0.225	87.902	0.850	0.10860	0.18205	0.03909	0.03909	3.53073	3.53073
0.275	9.480	0.075	1.07000	1.21601	0.14250	0.14250	1.04994	1.04994
0.275	18.959	0.150	0.73140	1.00137	0.09152	0.09152	8.70184	8.70184
0.275	31.599	0.250	0.64020	0.77638	0.07338	0.07338	3.44421	3.44421
0.275	44.238	0.350	0.62150	0.59425	0.08572	0.08572	0.10109	0.10109
0.275	56.878	0.450	0.41750	0.44525	0.07030	0.07030	0.15580	0.15580
0.275	69.518	0.550	0.34010	0.32491	0.05900	0.05900	0.06627	0.06627
0.275	82.157	0.650	0.28140	0.23065	0.06524	0.06524	0.60511	0.60511
0.275	94.797	0.750	0.11590	0.16076	0.04387	0.04387	1.04541	1.04541
0.275	107.436	0.850	0.04650	0.11399	0.03492	0.03492	3.73522	3.73522
0.350	12.065	0.075	0.86700	0.91043	0.10470	0.10470	0.17207	0.17207
0.350	24.130	0.150	0.69290	0.72608	0.06093	0.06093	0.29649	0.29649
0.350	40.217	0.250	0.50670	0.54723	0.04623	0.04623	0.76862	0.76862
0.350	56.303	0.350	0.39240	0.40781	0.04732	0.04732	0.10608	0.10608
0.350	72.390	0.450	0.29640	0.29620	0.03788	0.03788	0.00003	0.00003
0.350	88.477	0.550	0.11470	0.20742	0.02825	0.02825	10.77133	10.77133
0.350	104.564	0.650	0.12260	0.13872	0.02647	0.02647	0.37090	0.37090
0.350	120.650	0.750	0.05066	0.08837	0.01981	0.01981	3.62360	3.62360
0.350	136.737	0.850	0.03010	0.05513	0.03237	0.03237	0.59803	0.59803
0.450	15.512	0.075	0.54500	0.55662	0.08754	0.08754	0.01763	0.01763
0.450	31.024	0.150	0.37210	0.42729	0.04310	0.04310	1.63992	1.63992
0.450	51.707	0.250	0.25780	0.31225	0.03667	0.03667	2.20450	2.20450
0.450	72.390	0.350	0.21220	0.22655	0.03530	0.03530	0.16522	0.16522
0.450	93.073	0.450	0.15760	0.15970	0.03392	0.03392	0.00385	0.00385
0.450	113.756	0.550	0.10270	0.10749	0.02684	0.02684	0.03185	0.03185
0.450	134.439	0.650	0.06762	0.06768	0.02187	0.02187	0.00001	0.00001
0.450	155.122	0.750	0.05476	0.03888	0.02877	0.02877	0.30458	0.30458
0.550	18.959	0.075	0.26030	0.29586	0.04552	0.04552	0.61018	0.61018
0.550	37.919	0.150	0.24620	0.21839	0.03560	0.03560	0.61009	0.61009
0.550	63.198	0.250	0.18900	0.15520	0.03046	0.03046	1.23153	1.23153
0.550	88.477	0.350	0.11110	0.11024	0.02963	0.02963	0.00084	0.00084
0.550	113.756	0.450	0.10530	0.07608	0.02667	0.02667	1.20006	1.20006
0.550	139.035	0.550	0.07334	0.04988	0.02870	0.02870	0.66834	0.66834
0.550	164.314	0.650	0.02722	0.03017	0.01746	0.01746	0.02863	0.02863
0.550	189.593	0.750	0.02944	0.01610	0.03821	0.03821	0.12190	0.12190
0.650	22.406	0.075	0.11780	0.13141	0.02905	0.02905	0.21950	0.21950
0.650	44.813	0.150	0.06427	0.09248	0.01555	0.01555	3.29141	3.29141
0.650	74.688	0.250	0.03931	0.06379	0.01141	0.01141	4.60296	4.60296
0.650	104.564	0.350	0.03906	0.04443	0.01373	0.01373	0.15288	0.15288
0.650	134.439	0.450	0.04311	0.03014	0.01804	0.01804	0.51677	0.51677
0.650	164.314	0.550	0.02335	0.01940	0.02220	0.02220	0.03173	0.03173
0.650	224.065	0.750	0.02135	0.00582	0.03471	0.03471	0.20011	0.20011
0.015	4.270	0.550	1.26000	1.07803	0.19860	0.19860	0.83954	0.83954
0.015	5.047	0.650	1.47600	0.98239	0.19180	0.19180	6.62311	6.62311
0.015	5.823	0.750	1.59300	0.89639	0.22310	0.22310	9.74955	9.74955
0.015	6.600	0.850	1.15500	0.82437	0.17240	0.17240	3.67788	3.67788
0.015	7.260	0.935	1.32600	0.77674	0.33270	0.33270	2.72550	2.72550
0.045	5.804	0.250	1.86800	1.53209	0.24530	0.24530	1.87525	1.87525
0.045	8.125	0.350	1.56700	1.38296	0.19310	0.19310	0.90837	0.90837
0.045	10.447	0.450	1.40000	1.23139	0.18590	0.18590	0.82263	0.82263
0.045	12.769	0.550	1.16400	1.09113	0.17240	0.17240	0.17865	0.17865
0.045	15.090	0.650	1.30600	0.96921	0.19550	0.19550	2.96778	2.96778
0.045	17.412	0.750	1.08500	0.86970	0.16140	0.16140	1.77938	1.77938
0.045	19.733	0.850	1.32700	0.79524	0.19650	0.19650	7.32333	7.32333
0.045	21.706	0.935	0.83170	0.75298	0.27850	0.27850	0.07990	0.07990
0.080	6.191	0.150	1.78300	1.68162	0.20930	0.20930	0.23463	0.23463
0.080	10.318	0.250	1.59000	1.48906	0.16810	0.16810	0.36056	0.36056
0.080	14.445	0.350	1.18000	1.29005	0.17870	0.17870	0.37923	0.37923
0.080	18.572	0.450	1.33000	1.10621	0.16550	0.16550	1.82844	1.82844
0.080	22.700	0.550	1.15400	0.94549	0.15530	0.15530	1.80271	1.80271
0.080	26.827	0.650	1.02800	0.81152	0.16820	0.16820	1.65648	1.65648
0.080	30.954	0.750	0.84790	0.70624	0.14130	0.14130	1.00514	1.00514
0.080	35.081	0.850	0.64350	0.63079	0.14060	0.14060	0.00818	0.00818
0.080	38.589	0.935	0.60700	0.59065	0.26070	0.26070	0.00394	0.00394
0.125	4.837	0.075	1.75800	1.74752	0.29530	0.29530	0.00126	0.00126
0.125	9.673	0.150	1.60800	1.57968	0.18900	0.18900	0.02246	0.02246
0.125	16.122	0.250	1.28400	1.33674	0.17300	0.17300	0.09292	0.09292
0.125	22.571	0.350	1.26000	1.11273	0.14570	0.14570	1.02166	1.02166
0.125	29.019	0.450	0.92390	0.91656	0.12780	0.12780	0.00330	0.00330
0.125	35.468	0.550	0.84380	0.75061	0.11320	0.11320	0.67776	0.67776
0.125	41.917	0.650	0.71500	0.61571	0.11490	0.11490	0.74681	0.74681
0.125	48.366	0.750	0.86690	0.51210	0.15430	0.15430	5.28734	5.28734
0.125	54.814	0.850	0.42320	0.43980	0.09499	0.09499	0.03054	0.03054
0.125	60.296	0.935	0.71580	0.40290	0.35020	0.35020	0.79834	0.79834
0.175	6.771	0.075	0.96320	1.60792	0.18810	0.18810	11.74812	11.74812
0.175	13.542	0.150	1.13200	1.39746	0.13890	0.13890	3.65241	3.65241
0.175	22.571	0.250	1.08900	1.13976	0.13890	0.13890	0.13356	0.13356
0.175	31.599	0.350	0.80510	0.91668	0.12940	0.12940	0.74348	0.74348
0.175	40.627	0.450	0.70300	0.72729	0.12770	0.12770	0.03618	0.03618
0.175	49.655	0.550	0.44800	0.57038	0.09219	0.09219	1.76215	1.76215
0.175	58.684	0.650	0.50590	0.44490	0.11430	0.11430	0.28484	0.28484
0.175	67.712	0.750	0.49050	0.34999	0.10440	0.10440	1.81128	1.81128
0.175	76.740	0.850	0.18820	0.28498	0.09710	0.09710	0.99332	0.99332
0.175	84.414	0.935	0.12320	0.25273	0.13130	0.13130	0.97321	0.97321
0.225	8.706	0.075	1.08700	1.41687	0.22520	0.22520	2.14555	2.14555
0.225	17.412	0.150	0.95580	1.19488	0.12520	0.12520	3.64645	3.64645
0.225	29.019	0.250	0.73670	0.94729	0.11820	0.11820	3.17439	3.17439
0.225	40.627	0.350	0.82820	0.74116	0.12320	0.12320	0.49918	0.49918
0.225	52.235	0.450	0.72370	0.56984	0.12430	0.12430	1.53221	1.53221
0.225	63.843	0.550	0.31580	0.42995	0.08447	0.08447	1.82618	1.82618
0.225	75.450	0.650	0.25250	0.31939	0.05909	0.05909	1.28140	1.28140
0.225	87.058	0.750	0.20640	0.23670	0.06321	0.06321	0.22983	0.22983
0.225	98.666	0.850	0.22390	0.18080	0.13500	0.13500	0.10193	0.10193
0.275	10.640	0.075	1.27800	1.20836	0.21980	0.21980	0.10038	0.10038
0.275	21.281	0.150	1.17100	0.99404	0.15510	0.15510	1.30168	1.30168
0.275	35.468	0.250	0.77220	0.77019	0.12010	0.12010	0.00028	0.00028
0.275	49.655	0.350	0.73960	0.58920	0.12030	0.12030	1.56301	1.56301
0.275	63.843	0.450	0.55170	0.44129	0.10110	0.10110	1.19272	1.19272
0.275	78.030	0.550	0.36580	0.32192	0.07833	0.07833	0.31388	0.31388
0.275	92.217	0.650	0.25620	0.22847	0.08494	0.08494	0.10657	0.10657
0.275	106.404	0.750	0.15710	0.15922	0.05982	0.05982	0.00126	0.00126
0.275	120.592	0.850	0.27950	0.11291	0.17680	0.17680	0.88783	0.88783
0.350	13.542	0.075	0.73730	0.90055	0.11150	0.11150	2.14369	2.14369
0.350	27.085	0.150	0.71430	0.71801	0.08704	0.08704	0.00182	0.00182
0.350	45.141	0.250	0.56440	0.54089	0.07003	0.07003	0.11270	0.11270
0.350	63.198	0.350	0.34220	0.40292	0.05681	0.05681	1.14250	1.14250
0.350	81.254	0.450	0.32760	0.29254	0.05632	0.05632	0.38752	0.38752
0.350	99.311	0.550	0.29180	0.20479	0.06049	0.06049	2.06922	2.06922
0.350	117.367	0.650	0.17750	0.13693	0.04342	0.04342	0.87295	0.87295
0.350	135.424	0.750	0.06273	0.08723	0.02987	0.02987	0.67263	0.67263
0.350	153.480	0.850	0.13360	0.05443	0.09588	0.09588	0.68174	0.68174
0.450	17.412	0.075	0.45710	0.54725	0.08138	0.08138	1.22713	1.22713
0.450	34.823	0.150	0.39710	0.42043	0.05689	0.05689	0.16814	0.16814
0.450	58.039	0.250	0.29540	0.30721	0.05548	0.05548	0.04532	0.04532
0.450	81.254	0.350	0.17780	0.22284	0.03701	0.03701	1.48091	1.48091
0.450	104.470	0.450	0.16140	0.15704	0.05601	0.05601	0.00606	0.00606
0.450	127.685	0.550	0.13810	0.10566	0.03848	0.03848	0.71056	0.71056
0.450	150.901	0.650	0.07773	0.06651	0.03830	0.03830	0.08578	0.08578
0.450	174.116	0.750	0.03932	0.03822	0.04283	0.04283	0.00066	0.00066
0.550	21.281	0.075	0.28380	0.28895	0.06195	0.06195	0.00691	0.00691
0.550	42.562	0.150	0.17190	0.21372	0.03895	0.03895	1.15297	1.15297
0.550	70.936	0.250	0.15170	0.15196	0.03487	0.03487	0.00006	0.00006
0.550	99.311	0.350	0.09814	0.10794	0.02471	0.02471	0.15734	0.15734
0.550	127.685	0.450	0.05500	0.07448	0.03328	0.03328	0.34254	0.34254
0.550	156.060	0.550	0.06091	0.04881	0.02983	0.02983	0.16453	0.16453
0.550	184.434	0.650	0.03341	0.02952	0.03752	0.03752	0.01073	0.01073
0.650	25.150	0.075	0.05203	0.12726	0.02151	0.02151	12.23271	12.23271
0.650	50.300	0.150	0.05331	0.08991	0.02056	0.02056	3.16924	3.16924
0.650	83.834	0.250	0.02963	0.06211	0.01376	0.01376	5.57213	5.57213
0.650	117.367	0.350	0.05932	0.04327	0.02164	0.02164	0.54976	0.54976
0.650	150.901	0.450	0.02140	0.02936	0.01326	0.01326	0.36011	0.36011
0.650	217.968	0.650	0.05828	0.01113	0.05753	0.05753	0.67156	0.67156
0.015	4.736	0.550	1.13400	1.10652	0.20250	0.20250	0.01841	0.01841
0.015	5.597	0.650	1.28600	1.00938	0.21790	0.21790	1.61161	1.61161
0.015	6.458	0.750	1.00700	0.92229	0.20500	0.20500	0.17074	0.17074
0.015	7.320	0.850	1.14300	0.84984	0.21780	0.21780	1.81178	1.81178
0.015	8.052	0.935	1.97700	0.80173	0.68800	0.68800	2.91811	2.91811
0.045	6.437	0.250	1.38200	1.55381	0.31260	0.31260	0.30209	0.30209
0.045	9.012	0.350	1.29700	1.40152	0.25610	0.25610	0.16655	0.16655
0.045	11.587	0.450	1.03400	1.24751	0.20630	0.20630	1.07114	1.07114
0.045	14.161	0.550	1.05400	1.10540	0.20400	0.20400	0.06349	0.06349
0.045	16.736	0.650	1.13700	0.98212	0.24450	0.24450	0.40126	0.40126
0.045	19.311	0.750	0.85960	0.88168	0.18400	0.18400	0.01440	0.01440
0.045	21.886	0.850	0.74980	0.80666	0.20530	0.20530	0.07672	0.07672
0.045	24.074	0.935	0.79910	0.76417	0.27140	0.27140	0.01656	0.01656
0.080	6.866	0.150	1.83100	1.69593	0.23800	0.23800	0.32207	0.32207
0.080	11.444	0.250	1.49600	1.49949	0.23180	0.23180	0.00023	0.00023
0.080	16.021	0.350	1.30100	1.29805	0.25590	0.25590	0.00013	0.00013
0.080	20.598	0.450	1.17000	1.11260	0.19380	0.19380	0.08773	0.08773
0.080	25.176	0.550	1.06800	0.95080	0.17660	0.17660	0.44043	0.44043
0.080	29.753	0.650	1.46800	0.81667	0.26930	0.26930	5.84972	5.84972
0.080	34.331	0.750	0.55900	0.71033	0.11760	0.11760	1.65582	1.65582
0.080	38.908	0.850	0.58460	0.63460	0.15050	0.15050	0.11037	0.11037
0.080	42.799	0.935	1.03300	0.59434	1.11500	1.11500	0.15477	0.15477
0.125	5.364	0.075	1.29400	1.75629	0.25860	0.25860	3.19578	3.19578
0.125	10.728	0.150	1.78300	1.58427	0.25240	0.25240	0.61994	0.61994
0.125	17.881	0.250	0.98760	1.33895	0.16320	0.16320	4.63489	4.63489
0.125	25.033	0.350	1.10200	1.11382	0.16170	0.16170	0.00535	0.00535
0.125	32.185	0.450	0.99780	0.91705	0.16160	0.16160	0.24967	0.24967
0.125	39.337	0.550	0.71860	0.75083	0.12900	0.12900	0.06241	0.06241
0.125	46.490	0.650	0.61890	0.61580	0.13550	0.13550	0.00052	0.00052
0.125	53.642	0.750	0.64360	0.51218	0.15880	0.15880	0.68487	0.68487
0.125	60.794	0.850	0.30170	0.43992	0.09595	0.09595	2.07510	2.07510
0.125	66.874	0.935	0.27910	0.40304	0.17250	0.17250	0.51623	0.51623
0.175	7.510	0.075	1.68000	1.60873	0.30890	0.30890	0.05324	0.05324
0.175	15.020	0.150	1.20500	1.39584	0.19610	0.19610	0.94709	0.94709
0.175	25.033	0.250	0.82980	1.13736	0.14120	0.14120	4.74444	4.74444
0.175	35.046	0.350	0.82560	0.91416	0.15540	0.15540	0.32480	0.32480
0.175	45.059	0.450	0.81910	0.72498	0.15580	0.15580	0.36496	0.36496
0.175	55.072	0.550	0.41130	0.56839	0.10870	0.10870	2.08846	2.08846
0.175	65.085	0.650	0.29600	0.44326	0.09279	0.09279	2.51848	2.51848
0.175	75.099	0.750	0.36870	0.34868	0.11000	0.11000	0.03313	0.03313
0.175	85.112	0.850	0.20870	0.28389	0.10110	0.10110	0.55319	0.55319
0.175	93.623	0.935	0.22730	0.25178	0.24460	0.24460	0.01001	0.01001
0.225	9.656	0.075	0.82610	1.41271	0.21180	0.21180	7.67079	7.67079
0.225	19.311	0.150	1.39700	1.18984	0.23170	0.23170	0.79938	0.79938
0.225	32.185	0.250	0.95800	0.94262	0.19320	0.19320	0.00634	0.00634
0.225	45.059	0.350	0.62500	0.73707	0.11970	0.11970	0.87651	0.87651
0.225	57.933	0.450	0.50260	0.56645	0.15920	0.15920	0.16086	0.16086
0.225	70.807	0.550	0.41930	0.42725	0.10760	0.10760	0.00546	0.00546
0.225	83.681	0.650	0.36310	0.31730	0.12550	0.12550	0.13316	0.13316
0.225	96.555	0.750	0.29540	0.23512	0.09465	0.09465	0.40556	0.40556
0.225	109.429	0.850	0.06724	0.17958	0.03937	0.03937	8.14280	8.14280
0.275	11.801	0.075	0.93280	1.20125	0.22710	0.22710	1.39736	1.39736
0.275	23.602	0.150	0.96740	0.98742	0.18680	0.18680	0.01149	0.01149
0.275	39.337	0.250	0.87650	0.76452	0.17730	0.17730	0.39889	0.39889
0.275	55.072	0.350	0.56290	0.58457	0.16580	0.16580	0.01709	0.01709
0.275	70.807	0.450	0.20570	0.43764	0.07964	0.07964	8.48168	8.48168
0.275	86.542	0.550	0.38850	0.31914	0.11270	0.11270	0.37875	0.37875
0.275	102.277	0.650	0.22500	0.22644	0.07396	0.07396	0.00038	0.00038
0.275	118.012	0.750	0.18190	0.15778	0.08289	0.08289	0.08466	0.08466
0.275	133.747	0.850	0.12580	0.11189	0.14530	0.14530	0.00917	0.00917
0.350	15.020	0.075	0.75130	0.89170	0.15390	0.15390	0.83226	0.83226
0.350	30.039	0.150	0.78370	0.71077	0.11180	0.11180	0.42548	0.42548
0.350	50.066	0.250	0.40950	0.53518	0.08172	0.08172	2.36539	2.36539
0.350	70.092	0.350	0.35450	0.39850	0.07797	0.07797	0.31850	0.31850
0.350	90.118	0.450	0.18800	0.28921	0.04362	0.04362	5.38414	5.38414
0.350	110.145	0.550	0.23950	0.20239	0.06732	0.06732	0.30395	0.30395
0.350	130.171	0.650	0.10680	0.13529	0.04187	0.04187	0.46293	0.46293
0.350	150.197	0.750	0.07846	0.08617	0.04416	0.04416	0.03048	0.03048
0.350	170.224	0.850	0.10840	0.05378	0.08175	0.08175	0.44640	0.44640
0.450	19.311	0.075	0.61610	0.53903	0.13780	0.13780	0.31284	0.31284
