ID            : 5945
TypeExp       : DISNEU
TypeTheo      : SIG
TypeCurrent   : CCWP
A1            : 56
A2            : 0
Z1            : 26
Z2            : 0
KinVar        : [X, Q2, Y ]

X	Q2	Y	data	theory	totError	totErrorUncor	chi2Naive	chi2Corr
0.350	90.118	0.450	0.88360	0.86047	0.04305	0.04305	0.28866	0.28866
0.350	110.145	0.550	0.81130	0.83651	0.04646	0.04646	0.29447	0.29447
0.350	130.171	0.650	0.82400	0.81620	0.04454	0.04454	0.03065	0.03065
0.350	150.197	0.750	0.90080	0.79862	0.05240	0.05240	3.80219	3.80219
0.350	170.224	0.850	0.62090	0.78321	0.08986	0.08986	3.26241	3.26241
0.450	19.311	0.075	0.65470	0.64061	0.04579	0.04579	0.09473	0.09473
0.450	38.622	0.150	0.54750	0.58204	0.03013	0.03013	1.31380	1.31380
0.450	64.370	0.250	0.46970	0.54053	0.03157	0.03157	5.03396	5.03396
0.450	90.118	0.350	0.49000	0.51348	0.02899	0.02899	0.65596	0.65596
0.450	115.866	0.450	0.44940	0.49321	0.02925	0.02925	2.24376	2.24376
0.450	141.614	0.550	0.45010	0.47691	0.03141	0.03141	0.72832	0.72832
0.450	167.363	0.650	0.39020	0.46321	0.03079	0.03079	5.62231	5.62231
0.450	193.111	0.750	0.37990	0.45137	0.03375	0.03375	4.48492	4.48492
0.450	218.859	0.850	0.32590	0.44095	0.06200	0.06200	3.44354	3.44354
0.550	23.602	0.075	0.28630	0.33882	0.03277	0.03277	2.56828	2.56828
0.550	47.205	0.150	0.29270	0.29827	0.02309	0.02309	0.05827	0.05827
0.550	78.675	0.250	0.24320	0.27170	0.02089	0.02089	1.86085	1.86085
0.550	110.145	0.350	0.23020	0.25513	0.02194	0.02194	1.29154	1.29154
0.550	141.614	0.450	0.25540	0.24305	0.02407	0.02407	0.26344	0.26344
0.550	173.084	0.550	0.21040	0.23348	0.02106	0.02106	1.20099	1.20099
0.550	204.554	0.650	0.20620	0.22553	0.02170	0.02170	0.79356	0.79356
0.550	236.024	0.750	0.22740	0.21871	0.03432	0.03432	0.06411	0.06411
0.650	27.894	0.075	0.13470	0.14958	0.01788	0.01788	0.69224	0.69224
0.650	55.788	0.150	0.13060	0.12651	0.01321	0.01321	0.09603	0.09603
0.650	92.979	0.250	0.09840	0.11255	0.01107	0.01107	1.63336	1.63336
0.650	130.171	0.350	0.08797	0.10423	0.01164	0.01164	1.95100	1.95100
0.650	167.363	0.450	0.10100	0.09831	0.01496	0.01496	0.03223	0.03223
0.650	204.554	0.550	0.09001	0.09372	0.01369	0.01369	0.07332	0.07332
0.650	241.746	0.650	0.06373	0.08995	0.01202	0.01202	4.75678	4.75678
0.650	278.938	0.750	0.07326	0.08674	0.01817	0.01817	0.55037	0.55037
0.015	4.320	0.450	1.74600	1.54944	0.10010	0.10010	3.85590	3.85590
0.015	5.280	0.550	1.66700	1.49677	0.11150	0.11150	2.33096	2.33096
0.015	6.240	0.650	1.83000	1.43947	0.10340	0.10340	14.26470	14.26470
0.015	7.200	0.750	1.65200	1.38390	0.09841	0.09841	7.42192	7.42192
0.015	8.160	0.850	1.56500	1.33373	0.09665	0.09665	5.72572	5.72572
0.015	8.976	0.935	1.68700	1.29805	0.15210	0.15210	6.53934	6.53934
0.045	4.305	0.150	2.08300	1.93967	0.11330	0.11330	1.60030	1.60030
0.045	7.176	0.250	2.15100	1.95801	0.11200	0.11200	2.96926	2.96926
0.045	10.046	0.350	1.98400	1.92581	0.10830	0.10830	0.28865	0.28865
0.045	12.916	0.450	1.89600	1.87640	0.10210	0.10210	0.03684	0.03684
0.045	15.787	0.550	1.97700	1.82281	0.11610	0.11610	1.76382	1.76382
0.045	18.657	0.650	2.03800	1.77151	0.10980	0.10980	5.89055	5.89055
0.045	21.527	0.750	1.86000	1.72611	0.11360	0.11360	1.38908	1.38908
0.045	24.397	0.850	1.99800	1.68893	0.11010	0.11010	7.88037	7.88037
0.045	26.837	0.935	1.84600	1.66509	0.17090	0.17090	1.12061	1.12061
0.080	7.654	0.150	1.94000	2.04719	0.09700	0.09700	1.22103	1.22103
0.080	12.757	0.250	2.02500	2.02759	0.09390	0.09390	0.00076	0.00076
0.080	17.860	0.350	1.93900	1.98181	0.10360	0.10360	0.17072	0.17072
0.080	22.962	0.450	1.83900	1.93007	0.09445	0.09445	0.92980	0.92980
0.080	28.065	0.550	1.81000	1.88042	0.09037	0.09037	0.60726	0.60726
0.080	33.168	0.650	1.85900	1.83440	0.09767	0.09767	0.06345	0.06345
0.080	38.270	0.750	1.86700	1.79573	0.10690	0.10690	0.44453	0.44453
0.080	43.373	0.850	1.76500	1.76480	0.10010	0.10010	0.00000	0.00000
0.080	47.710	0.935	2.10000	1.74510	0.19890	0.19890	3.18380	3.18380
0.125	5.980	0.075	1.77400	1.98956	0.11060	0.11060	3.79845	3.79845
0.125	11.960	0.150	1.89300	1.98699	0.09270	0.09270	1.02795	1.02795
0.125	19.933	0.250	1.73000	1.94250	0.08490	0.08490	6.26483	6.26483
0.125	27.905	0.350	1.78100	1.89103	0.08425	0.08425	1.70571	1.70571
0.125	35.879	0.450	1.67300	1.84165	0.08113	0.08113	4.32144	4.32144
0.125	43.852	0.550	1.67700	1.79693	0.08298	0.08298	2.08900	2.08900
0.125	51.825	0.650	1.75300	1.75787	0.08839	0.08839	0.00303	0.00303
0.125	59.797	0.750	1.75300	1.72482	0.09791	0.09791	0.08284	0.08284
0.125	67.770	0.850	1.41200	1.69803	0.09479	0.09479	9.10555	9.10555
0.125	74.548	0.935	1.40800	1.68024	0.19010	0.19010	2.05082	2.05082
0.175	8.372	0.075	1.62100	1.84590	0.10510	0.10510	4.57890	4.57890
0.175	16.743	0.150	1.75100	1.80672	0.08593	0.08593	0.42046	0.42046
0.175	27.905	0.250	1.57700	1.74983	0.08112	0.08112	4.53945	4.53945
0.175	39.068	0.350	1.45400	1.69858	0.07255	0.07255	11.36504	11.36504
0.175	50.230	0.450	1.63800	1.65357	0.08202	0.08202	0.03605	0.03605
0.175	61.392	0.550	1.55900	1.61440	0.08318	0.08318	0.44354	0.44354
0.175	72.554	0.650	1.49300	1.58062	0.07989	0.07989	1.20295	1.20295
0.175	83.716	0.750	1.52000	1.55191	0.09052	0.09052	0.12424	0.12424
0.175	94.879	0.850	1.50300	1.52798	0.09816	0.09816	0.06476	0.06476
0.175	104.367	0.935	1.76200	1.51124	0.22980	0.22980	1.19071	1.19071
0.225	10.764	0.075	1.53200	1.63488	0.12080	0.12080	0.72532	0.72532
0.225	21.527	0.150	1.53700	1.57551	0.07819	0.07819	0.24257	0.24257
0.225	35.879	0.250	1.42000	1.51451	0.07663	0.07663	1.52112	1.52112
0.225	50.230	0.350	1.25700	1.46582	0.06746	0.06746	9.58159	9.58159
0.225	64.581	0.450	1.30100	1.42527	0.08306	0.08306	2.23844	2.23844
0.225	78.933	0.550	1.30300	1.39081	0.07131	0.07131	1.51621	1.51621
0.225	93.284	0.650	1.30200	1.36127	0.07819	0.07819	0.57460	0.57460
0.225	107.635	0.750	1.37600	1.33594	0.08304	0.08304	0.23277	0.23277
0.225	121.987	0.850	1.32600	1.31432	0.10000	0.10000	0.01364	0.01364
0.225	134.186	0.935	1.16300	1.29861	0.26850	0.26850	0.25510	0.25510
0.275	4.473	0.025	1.49400	1.46991	0.17220	0.17220	0.01957	0.01957
0.275	13.155	0.075	1.31900	1.39764	0.11410	0.11410	0.47508	0.47508
0.275	26.311	0.150	1.23500	1.32880	0.07998	0.07998	1.37557	1.37557
0.275	43.852	0.250	1.06200	1.26815	0.06257	0.06257	10.85558	10.85558
0.275	61.392	0.350	1.14300	1.22319	0.08051	0.08051	0.99200	0.99200
0.275	78.933	0.450	1.12600	1.18705	0.06529	0.06529	0.87426	0.87426
0.275	96.473	0.550	1.02400	1.15683	0.07117	0.07117	3.48354	3.48354
0.275	114.014	0.650	1.09100	1.13102	0.08287	0.08287	0.23318	0.23318
0.275	131.554	0.750	1.20100	1.10873	0.07903	0.07903	1.36312	1.36312
0.275	149.095	0.850	0.97970	1.08940	0.08462	0.08462	1.68046	1.68046
0.350	16.743	0.075	1.02300	1.04185	0.08129	0.08129	0.05378	0.05378
0.350	33.487	0.150	0.89010	0.97176	0.04201	0.04201	3.77845	3.77845
0.350	55.811	0.250	0.83910	0.91702	0.04205	0.04205	3.43408	3.43408
0.350	78.135	0.350	0.79100	0.87913	0.03935	0.03935	5.01579	5.01579
0.350	100.460	0.450	0.83180	0.84973	0.04382	0.04382	0.16740	0.16740
0.350	122.784	0.550	0.70080	0.82557	0.04246	0.04246	8.63473	8.63473
0.350	145.109	0.650	0.75070	0.80504	0.04159	0.04159	1.70710	1.70710
0.350	167.433	0.750	0.69580	0.78723	0.04761	0.04761	3.68796	3.68796
0.350	189.757	0.850	0.85100	0.77157	0.06587	0.06587	1.45405	1.45405
0.450	21.527	0.075	0.59680	0.63126	0.04982	0.04982	0.47837	0.47837
0.450	43.054	0.150	0.56320	0.57342	0.04008	0.04008	0.06503	0.06503
0.450	71.757	0.250	0.51820	0.53225	0.03405	0.03405	0.17015	0.17015
0.450	100.460	0.350	0.45850	0.50530	0.03161	0.03161	2.19201	2.19201
0.450	129.163	0.450	0.40790	0.48504	0.03286	0.03286	5.51076	5.51076
0.450	157.865	0.550	0.45770	0.46868	0.03041	0.03041	0.13035	0.13035
0.450	186.568	0.650	0.47160	0.45490	0.03432	0.03432	0.23686	0.23686
0.450	215.271	0.750	0.38860	0.44296	0.03472	0.03472	2.45116	2.45116
0.450	243.974	0.850	0.45630	0.43242	0.07336	0.07336	0.10600	0.10600
0.550	26.311	0.075	0.31130	0.33203	0.03331	0.03331	0.38736	0.38736
0.550	52.622	0.150	0.28030	0.29249	0.02674	0.02674	0.20790	0.20790
0.550	87.703	0.250	0.25500	0.26639	0.02235	0.02235	0.25972	0.25972
0.550	122.784	0.350	0.20750	0.25002	0.01944	0.01944	4.78492	4.78492
0.550	157.865	0.450	0.23160	0.23802	0.02117	0.02117	0.09198	0.09198
0.550	192.947	0.550	0.18350	0.22848	0.01880	0.01880	5.72494	5.72494
0.550	228.028	0.650	0.19230	0.22053	0.02380	0.02380	1.40684	1.40684
0.550	263.109	0.750	0.22950	0.21368	0.03155	0.03155	0.25132	0.25132
0.550	298.190	0.850	0.14370	0.20766	0.05689	0.05689	1.26391	1.26391
0.650	31.095	0.075	0.15610	0.14553	0.02374	0.02374	0.19829	0.19829
0.650	62.189	0.150	0.09439	0.12337	0.01346	0.01346	4.63627	4.63627
0.650	103.649	0.250	0.09934	0.10982	0.01231	0.01231	0.72415	0.72415
0.650	145.109	0.350	0.09637	0.10167	0.01333	0.01333	0.15805	0.15805
0.650	186.568	0.450	0.10380	0.09584	0.01585	0.01585	0.25199	0.25199
0.650	228.028	0.550	0.08961	0.09129	0.01329	0.01329	0.01604	0.01604
0.650	269.487	0.650	0.06978	0.08755	0.01504	0.01504	1.39529	1.39529
0.650	310.947	0.750	0.08195	0.08435	0.02100	0.02100	0.01306	0.01306
